"geoRegion","date","pop","sumTotal","per100PersonsTotal","type","version"
"GL",2021-02-23,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-24,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-25,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-26,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-27,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-28,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-01,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-02,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-03,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-04,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-05,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-06,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-07,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-08,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-09,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-10,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-11,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-12,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-13,40590,5930,14.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-14,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-15,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-16,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-17,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-18,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-19,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-20,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-21,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-22,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-23,40590,7005,17.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-24,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-25,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-26,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-27,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-28,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-29,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-30,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-03-31,40590,8805,21.69,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-04-01,40590,11580,28.53,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-04-02,40590,11580,28.53,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-04-03,40590,11580,28.53,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-04-04,40590,11580,28.53,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-24,199021,11925,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-25,199021,11925,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-26,199021,11925,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-27,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-28,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-29,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-30,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-01-31,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-01,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-02,199021,12900,6.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-03,199021,13875,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-04,199021,13875,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-05,199021,13875,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-06,199021,13875,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-07,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-08,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-09,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-10,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-11,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-12,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-13,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-14,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-15,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-16,199021,20075,10.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-17,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-18,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-19,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-20,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-21,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-22,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-23,199021,23000,11.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-24,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-25,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-26,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-27,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-02-28,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-01,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-02,199021,24950,12.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-03,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-04,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-05,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-06,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-07,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-08,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-09,199021,33650,16.91,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-10,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-11,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-12,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-13,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-14,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-15,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-16,199021,34625,17.4,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-17,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-18,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-19,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-20,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-21,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-22,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-23,199021,35600,17.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-24,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-25,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-26,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-27,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-28,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-29,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-30,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-03-31,199021,46750,23.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-04-01,199021,57225,28.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-04-02,199021,57225,28.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-04-03,199021,57225,28.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GR",2021-04-04,199021,57225,28.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-24,73584,4725,6.42,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-25,73584,4725,6.42,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-26,73584,4725,6.42,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-27,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-28,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-29,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-30,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-01-31,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-01,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-02,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-03,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-04,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-05,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-06,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-07,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-08,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-09,73584,5700,7.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-10,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-11,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-12,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-13,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-14,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-15,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-16,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-17,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-18,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-19,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-20,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-21,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-22,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-23,73584,6700,9.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-24,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-25,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-26,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-27,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-02-28,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-01,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-02,73584,8875,12.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-03,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-04,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-05,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-06,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-07,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-08,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-09,73584,10575,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-10,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-11,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-12,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-13,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-14,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-15,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-16,73584,11550,15.7,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-17,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-18,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-19,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-20,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-21,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-22,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-23,73584,12525,17.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-24,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-25,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-26,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-27,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-28,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-29,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-30,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-03-31,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-04-01,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-04-02,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-04-03,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"JU",2021-04-04,73584,15525,21.1,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-24,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-25,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-26,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-27,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-28,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-29,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-30,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-01-31,413120,25875,6.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-01,413120,25875,6.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-02,413120,25875,6.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-03,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-04,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-05,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-06,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-07,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-08,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-09,413120,23925,5.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-10,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-11,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-12,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-13,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-14,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-15,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-16,413120,35125,8.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-17,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-18,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-19,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-20,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-21,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-22,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-23,413120,38050,9.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-24,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-25,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-26,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-27,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-02-28,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-01,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-02,413120,42925,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-03,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-04,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-05,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-06,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-07,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-08,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-09,413120,60575,14.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-10,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-11,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-12,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-13,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-14,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-15,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-16,413120,63500,15.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-17,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-18,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-19,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-20,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-21,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-22,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-23,413120,64475,15.61,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-24,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-25,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-26,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-27,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-28,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-29,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-30,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-03-31,413120,84875,20.54,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-04-01,413120,103925,25.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-04-02,413120,103925,25.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-04-03,413120,103925,25.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"LU",2021-04-04,413120,103925,25.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-24,176496,12000,6.8,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-25,176496,12000,6.8,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-26,176496,12000,6.8,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-27,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-28,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-29,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-30,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-01-31,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-01,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-02,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-03,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-04,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-05,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-06,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-07,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-08,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-09,176496,12975,7.35,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-10,176496,18075,10.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"NE",2021-02-11,176496,18075,10.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
